"Repetition","Horizon","CATE_Estimate","Standard_Error"
6,12,0.110320684816926,0.114607133844708
6,24,0.450430453403329,0.434275885884836
6,36,1.02289848044236,0.938165652853274
6,48,1.51254015051409,1.54473486075358
6,60,1.52421583784601,2.17760460495522
6,72,1.64198192426383,2.89138796253141
6,84,2.54555764777692,3.74917312594431
6,96,3.46390466485875,4.78437628727599
6,108,4.91050766656277,5.89870655793317
6,120,6.36679990777637,6.97209417546785
7,12,0.114179005639997,0.127459901007936
7,24,0.467701406416882,0.465500337621676
7,36,0.650022598734813,0.960204355225629
7,48,1.13970380426581,1.58142189935288
7,60,1.56917368505559,2.21862342602813
7,72,1.73062756853124,2.88551132787418
7,84,1.88260532231433,3.58275990682692
7,96,1.68069505803649,4.51780097423408
7,108,1.13898471549478,5.52172519009012
7,120,0.587458871493291,6.59337448236848
8,12,0.0195576070085212,0.143766311851713
8,24,0.112973905837882,0.504883324505427
8,36,-0.0497198392853264,1.0110214745853
8,48,-0.419671111118033,1.68543453876776
8,60,-0.960657660889491,2.43502040999595
8,72,-0.950949688515497,3.24395329652929
8,84,-0.403030430272273,4.05562605407521
8,96,0.139437540538586,5.00678713600245
8,108,1.09419064311963,6.16434463018277
8,120,0.88581929385882,7.12758822502636
9,12,-0.0447104640440612,0.132639376499429
9,24,-0.330817722074487,0.490693855979599
9,36,-0.494371451796174,0.978819899185959
9,48,-0.715574793259765,1.57316055403092
9,60,-0.920124146111528,2.20691498465393
9,72,-1.03825801434559,2.85803787492026
9,84,-1.00013884491785,3.57181076477537
9,96,-0.819013112464128,4.42888504203446
9,108,-0.935102581735729,5.26399526621982
9,120,0.0385195784253606,6.21546743848483
10,12,0.016307056611879,0.141668894404722
10,24,-0.0164783877583501,0.568913406304206
10,36,0.0759889608697934,1.10209087358217
10,48,0.263813320394824,1.7341185976007
10,60,0.906307753305499,2.4161920057765
10,72,1.82812842775114,3.14679226160185
10,84,2.65231166443239,3.96609416462593
10,96,3.32068783757607,4.86311892931837
10,108,4.31028782894332,5.88741179470657
10,120,5.53126156235503,6.94847335284541
11,12,0.163114946203399,0.130228921955914
11,24,0.589766593939353,0.45421952010814
11,36,1.0664350328555,0.866631030261461
11,48,1.57668664041833,1.38506899440651
11,60,2.14601798929227,2.02198208023435
11,72,3.16566522980266,2.71786129058656
11,84,4.07387796470938,3.46738009160796
11,96,4.78565920443708,4.37922488289526
11,108,4.95554507075565,5.30134946555842
11,120,4.80324574799158,6.21541545160626
12,12,0.0325620813557093,0.14019689986609
12,24,0.221820040231401,0.490703139329773
12,36,0.720641410866523,0.974138189055326
12,48,1.29501192253063,1.5319261052253
12,60,1.84478398441999,2.21896735421291
12,72,2.4294220235724,2.9883890177971
12,84,3.4149615340253,3.79637179172195
12,96,3.17019467459098,4.61644082025136
12,108,3.23414273718786,5.58732510764999
12,120,3.13367267136743,6.42706462055087
13,12,0.0841715734683295,0.18217760930888
13,24,0.450334133004565,0.637444336013646
13,36,0.913901635034446,1.16783371802514
13,48,1.14476939824659,1.76721792308964
13,60,1.48771385222836,2.414499588707
13,72,1.83020274735606,3.0638996804628
13,84,2.21701913117701,3.82493935763768
13,96,2.66667705662694,4.70482048275043
13,108,3.11957313272822,5.66111831999581
13,120,3.47534117175336,6.7123911921164
14,12,-0.142962238561668,0.214311339393651
14,24,-0.364612360074899,0.657515248859066
14,36,-0.488771033293565,1.16935192052054
14,48,-0.36084142365093,1.73718365364876
14,60,0.0213280248215717,2.3868794818282
14,72,0.514349121632959,3.08915865698636
14,84,0.489988498662641,3.87466324214391
14,96,-0.0891232825988001,4.65998267642805
14,108,-0.626882758653071,5.57914161538208
14,120,-0.828366358609391,6.51204201741347
15,12,0.0108906312411839,0.109410896135882
15,24,0.110733410631497,0.39721586565919
15,36,0.255576554362758,0.803708328148313
15,48,0.299927839229223,1.38685232697106
15,60,0.405164594721752,2.04199015290507
15,72,0.451133317930873,2.67038596919797
15,84,0.876268487313426,3.40463450622888
15,96,1.27299757089212,4.34276622713815
15,108,2.4615154452174,5.33942565553281
15,120,3.71055938243259,6.46295410342857
16,12,-0.0269414783358174,0.141083556555501
16,24,0.117031680217583,0.545899502927621
16,36,0.0448686629384616,1.0653613905892
16,48,-0.466150968644833,1.68148426650033
16,60,-0.647704890278396,2.38993768351224
16,72,-1.24073763223477,3.09678550954985
16,84,-1.47968691783622,3.85267289457253
16,96,-1.4112712242251,4.72657134795019
16,108,-1.7985797874747,5.59749782839234
16,120,-2.30075224000535,6.293220478334
17,12,0.0234700631353829,0.109921789814974
17,24,-0.116415038766669,0.493238494318562
17,36,-0.05635568446229,0.977744989116567
17,48,-0.456666467583959,1.5388576708487
17,60,-1.0074491682729,2.19549152272891
17,72,-1.00421896078744,2.93502040396759
17,84,-1.33913197299441,3.59626775576296
17,96,-1.65216111051763,4.38244693218564
17,108,-2.55810574590498,5.22808360342658
17,120,-3.13242377465374,6.16404731914196
18,12,-0.0461013430531432,0.119498127690785
18,24,0.0239494926078818,0.421713147670097
18,36,0.215707247957119,0.846828985610471
18,48,0.488790887104287,1.39258657710099
18,60,0.710934762117277,2.02187706768831
18,72,1.29627815771389,2.68621695253359
18,84,2.07464602072668,3.51523950341347
18,96,2.14398120511939,4.48592185322797
18,108,2.29578885495465,5.56679612730978
18,120,2.7036921126907,6.71372511893684
19,12,0.0754276073794075,0.201358685210646
19,24,-0.00952999934422406,0.660136614293123
19,36,-0.0793801707142693,1.22424227200806
19,48,-0.21061146096547,1.86510129500727
19,60,-0.35417367193856,2.55141413066167
19,72,-0.2857947413574,3.24015655865632
19,84,0.0271233278093898,3.98843775270319
19,96,0.773646304256038,4.91800574117101
19,108,1.72599865569625,5.90212238662465
19,120,2.81536353555982,6.95907191776888
20,12,0.0461387620170609,0.0886106637720132
20,24,0.157798271755153,0.416678932538014
20,36,0.372889248127254,0.871192353966444
20,48,0.570084787762232,1.45208200227258
20,60,0.757025166229889,2.10062924735392
20,72,1.24689993712243,2.74075574444759
20,84,1.48578888498858,3.53638646637702
20,96,1.99670774606331,4.34705249547745
20,108,2.20555260217793,5.23083817867979
20,120,2.71849094169034,6.08132459925655
