"Repetition","Horizon","CATE_Estimate","Standard_Error"
16,84,-0.0622156094473719,0.0707451249683532
16,96,-0.0731676873434638,0.075343895496844
16,108,-0.0369967178324712,0.107155095761868
16,120,-0.0638609692084975,0.12237209523181
17,12,-0.00673183054972551,0.0233107984818667
17,24,0.0161557028917854,0.0345686166075746
17,36,0.0141470935214429,0.0401092046892041
17,48,0.0216901806325099,0.0471970021670103
17,60,0.00687980470083513,0.0526890598724374
17,72,-0.00671859646595646,0.0665836927393334
17,84,-0.0305908266003885,0.0781587888360804
17,96,-0.0985409606733553,0.0871807063988931
17,108,-0.129606725743188,0.0971948757203644
17,120,-0.10753704046963,0.0980488618256426
18,12,0.00159030939150986,0.0243711693021244
18,24,-0.00868637811439547,0.033420044402557
18,36,0.0164934614001835,0.0459921967403885
18,48,0.00640245357961344,0.0494476509007108
18,60,0.0386237615395037,0.0618634144936705
18,72,0.00123553273907226,0.0719705207093919
18,84,0.0459640116740889,0.0882070083281457
18,96,0.0599870856780169,0.0921451308503133
18,108,0.05968030984832,0.0953312901148188
18,120,0.0349047254503352,0.0939439423507459
19,12,-0.03321619809427,0.030218413159937
19,24,-0.0482104017284779,0.0412934260333491
19,36,-0.0409773735668329,0.0462248761777034
19,48,-0.0428480521887169,0.0518545206492516
19,60,-0.0404849394641289,0.0625815232135477
19,72,-0.0095748719506036,0.0762931811065692
19,84,-0.0353719898879884,0.0915556438066807
19,96,-0.0403371737168354,0.0923748729400774
19,108,-0.0502477813839763,0.103787461376134
19,120,-0.0466184307458153,0.114349676103129
20,12,0.0120637963255103,0.0176629769592563
20,24,0.0158009875395506,0.0270499041867788
20,36,-0.0153260646228162,0.0396601502753267
20,48,-0.0247578723714608,0.0470408302092358
20,60,-0.0409634681598708,0.0525711501923274
20,72,-0.026995613472243,0.0636781185539017
20,84,-0.00706082114945774,0.0718851950996141
20,96,0.0159784851328469,0.0725012385297121
20,108,-0.0276889683260709,0.0778055259209477
20,120,0.0145062737943219,0.081990364537539
