"Repetition","Horizon","CATE_Estimate","Standard_Error"
19,96,-0.001321351281249,0.0147023001940417
19,108,-0.001321351281249,0.0147023001940417
19,120,-0.001321351281249,0.0147023001940417
20,12,0.0337563836729564,0.0871380157862785
20,24,0.0743893417260039,0.107504548400813
20,36,0.00740566996429675,0.062323721278797
20,48,-0.00718773616919424,0.0128222893345126
20,60,-0.00718773616919424,0.0128222893345126
20,72,-0.00718773616919424,0.0128222893345126
20,84,-0.00718773616919424,0.0128222893345126
20,96,-0.00718773616919424,0.0128222893345126
20,108,-0.00718773616919424,0.0128222893345126
20,120,-0.00718773616919424,0.0128222893345126
