"Repetition","Horizon","CATE_Estimate","Standard_Error"
19,84,-0.524207136100922,2.13243212440771
19,96,-0.524207136100922,2.13243212440771
19,108,-0.524207136100922,2.13243212440771
19,120,-0.524207136100922,2.13243212440771
20,12,-0.315466810732959,0.5564104083396
20,24,-1.06470109484507,1.43063135325292
20,36,-0.974873494032437,1.93905629882705
20,48,-0.962822062760117,1.99817660072834
20,60,-0.962822062760117,1.99817660072834
20,72,-0.962822062760117,1.99817660072834
20,84,-0.962822062760117,1.99817660072834
20,96,-0.962822062760117,1.99817660072834
20,108,-0.962822062760117,1.99817660072834
20,120,-0.962822062760117,1.99817660072834
