"Repetition","Horizon","CATE_Estimate","Standard_Error"
13,48,0.126458260210501,0.223092748557497
13,60,0.126458260210501,0.223092748557497
14,12,0.00631050587840285,0.0876366176292266
14,24,0.00634783876847117,0.0876279025812259
14,36,0.00634783876847117,0.0876279025812259
14,48,0.00634783876847117,0.0876279025812259
14,60,0.00634783876847117,0.0876279025812259
15,12,0.0709257873906404,0.199177209195267
15,24,-0.00881761199530031,0.876264688133123
15,36,-0.00881761199530031,0.876264688133123
15,48,-0.00881761199530031,0.876264688133123
15,60,-0.00881761199530031,0.876264688133123
16,12,0.610525712939002,1.29079401640429
16,24,-0.642614592576399,1.60060860638397
16,36,-0.642614592576399,1.60060860638397
16,48,-0.642614592576399,1.60060860638397
16,60,-0.642614592576399,1.60060860638397
17,12,0.0812757770378822,0.261217329002749
17,24,0.274610017173039,0.740904847842542
17,36,0.274610017173039,0.740904847842542
17,48,0.274610017173039,0.740904847842542
17,60,0.274610017173039,0.740904847842542
18,12,-0.134468338890593,0.24141949363621
18,24,0.266956801232797,0.591068099874522
18,36,0.266956801232797,0.591068099874522
18,48,0.266956801232797,0.591068099874522
18,60,0.266956801232797,0.591068099874522
19,12,-0.154896431034002,0.23435875110717
19,24,0.110383568096353,1.21331091176777
19,36,0.110383568096353,1.21331091176777
19,48,0.110383568096353,1.21331091176777
19,60,0.110383568096353,1.21331091176777
20,12,0.0196625166635047,0.0860784898622515
20,24,0.0402360049720375,0.175369262606959
20,36,0.0402360049720375,0.175369262606959
20,48,0.0402360049720375,0.175369262606959
20,60,0.0402360049720375,0.175369262606959
21,12,-0.0900890882924838,0.172044802182344
21,24,-0.263953551114177,0.447736763486187
21,36,-0.263953551114177,0.447736763486187
21,48,-0.263953551114177,0.447736763486187
21,60,-0.263953551114177,0.447736763486187
22,12,-0.0272396474584166,0.254254603676346
22,24,-0.120679963926018,0.321612421009579
22,36,-0.120679963926018,0.321612421009579
22,48,-0.120679963926018,0.321612421009579
22,60,-0.120679963926018,0.321612421009579
23,12,0.0108315736620502,0.160595677248606
23,24,0.225228328422128,0.513135705510723
23,36,0.225228328422128,0.513135705510723
23,48,0.225228328422128,0.513135705510723
23,60,0.225228328422128,0.513135705510723
24,12,0.160723640648239,0.376902533363785
24,24,0.161453690071405,0.376910613833414
24,36,0.161453690071405,0.376910613833414
24,48,0.161453690071405,0.376910613833414
24,60,0.161453690071405,0.376910613833414
25,12,0.148423839143979,0.111062201292722
25,24,-0.311830493966557,0.811698596345675
25,36,-0.311830493966557,0.811698596345675
25,48,-0.311830493966557,0.811698596345675
25,60,-0.311830493966557,0.811698596345675
26,12,-0.0550399442144471,0.102913980494394
26,24,-0.165353195343244,0.15572874982667
26,36,-0.165353195343244,0.15572874982667
26,48,-0.165353195343244,0.15572874982667
26,60,-0.165353195343244,0.15572874982667
27,12,0.0111725406680718,0.149252651547603
27,24,0.0615470106181764,0.169872862373549
27,36,0.0615470106181764,0.169872862373549
27,48,0.0615470106181764,0.169872862373549
27,60,0.0615470106181764,0.169872862373549
28,12,0.0366449460672019,0.153012878771168
28,24,-0.100626952290739,0.220485302935146
28,36,-0.100626952290739,0.220485302935146
28,48,-0.100626952290739,0.220485302935146
28,60,-0.100626952290739,0.220485302935146
29,12,0.218225034911908,0.149321715511651
29,24,0.0960450116278375,0.180016296152542
29,36,0.0960450116278375,0.180016296152542
29,48,0.0960450116278375,0.180016296152542
29,60,0.0960450116278375,0.180016296152542
30,12,0.225527456374751,0.418287894024423
30,24,0.428385890123352,0.625457114455654
30,36,0.428385890123352,0.625457114455654
30,48,0.428385890123352,0.625457114455654
30,60,0.428385890123352,0.625457114455654
